Row RA DEC REDSHIFT UNIFORM_TARGET LOGLBOL LOGLBOL_ERR R_6CM_2500A LOGL5100 LOGL5100_ERR LOGL3000 LOGL3000_ERR LOGL1350 LOGL1350_ERR LOGL_BROAD_HA LOGL_BROAD_HA_ERR LOGL_NARROW_HA LOGL_NARROW_HA_ERR LOGL_BROAD_HB LOGL_BROAD_HB_ERR LOGL_NARROW_HB LOGL_NARROW_HB_ERR LOGL_OIII_5007 LOGL_OIII_5007_ERR LOGL_MGII LOGL_MGII_ERR LOGL_CIV LOGL_CIV_ERR LOGBH LOGBH_ERR
79129 219.0547485352 15.068287849429998 0.5917000174522 1 45.62812157973 0.013237585573410001 -1.0 44.661510593050004 0.013237585573410001 44.881055885559995 0.005419915435986 0.0 -1.0 0.0 -1.0 0.0 -1.0 42.69471764168 0.05411379627984 40.63818458838 0.4188670511275 41.974009706 0.06624374315457 43.1230719464 0.04075483897724 0.0 -1.0 8.74410039827 0.17152242696400002
71837 207.41036987299998 47.925048828120005 1.101899981499 1 46.61732235297 0.00365812819868 -1.0 0.0 -1.0 45.905515123929995 0.00365812819868 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.83767894205 0.009691090535333999 0.0 -1.0 8.855216844546 0.09534624928899
11732 118.6397323608 84.27369689941 2.770400047302 0 46.77916018877 0.01289427668233 -1.0 0.0 -1.0 0.0 -1.0 46.19823521309 0.01289427668233 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.63806452349 0.04296202470992 9.35426729764 0.1151486314295
29423 144.8253173828 35.937511444090006 2.047100067139 1 46.71705329107 0.010617025386700002 -1.0 0.0 -1.0 46.085220442040004 0.043484722173730006 46.1361283154 0.010617025386700002 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.01290883458 0.108175298487 44.33117863833 0.053677423383360005 9.189452712695001 0.09485920638225999
99785 310.0986022949 0.5417339801788 2.445699930191 0 46.214306055600005 0.027639128802470003 -1.0 0.0 -1.0 0.0 -1.0 45.63338107992001 0.027639128802470003 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.32957658028 0.030826862772810004 8.683560987995 0.1518763268395
82578 224.3101043701 5.812663078308001 1.9835000038150001 1 46.68103569745999 0.01184471702091 -1.0 0.0 -1.0 46.095102609209995 0.007924622009011 46.10011072178 0.01184471702091 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.94752130399 0.08962610562088 44.32107362879 0.03251083472825 9.582653646936 0.05102742223385
63749 194.5736846924 24.670501708979998 0.9796000123024 1 46.24102930862001 0.0023197248421989998 -1.0 0.0 -1.0 45.52922207958 0.0023197248421989998 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.445977539329995 0.02089516005118 0.0 -1.0 9.125691693234 0.06342109940546
72351 208.2245941162 19.62288665771 2.471600055695 1 47.14658282949 0.006228647939760999 -1.0 0.0 -1.0 0.0 -1.0 46.565657853809995 0.006228647939760999 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.73285653121 0.03302663249024 9.738893186412 0.07135846985918
71672 207.121383667 56.474933624269994 1.525599956512 1 46.77545080757 0.003243603427723 -1.0 0.0 -1.0 46.06364357853 0.003243603427723 46.33164511267 0.010204117495290002 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.99852794631 0.01895157354927 44.453278820559994 0.07353076417005 8.95454760499 0.07723051306444001
32934 149.4779510498 2.642431974411 1.600299954414 0 46.32640488074 0.009556872554672 -1.0 0.0 -1.0 45.6145976517 0.009556872554672 46.01732216243 0.09531246436198 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.56639882947 0.02821519237354 44.14056482451 0.20126683349770003 8.755038058621 0.1320711425477
76639 215.06518554689998 52.62190246582 1.673099994659 1 46.44585348444 0.0073976509135569996 -1.0 0.0 -1.0 45.7340462554 0.0073976509135569996 45.895451903520005 0.02591877658718 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.843713618429994 0.02906854909977 44.45498402794001 0.03175051960026 8.815948236295 0.2950006396942
28158 143.2366943359 7.70340013504 1.0037000179289999 1 46.407601996329994 0.005363280873503001 147.5650764441 0.0 -1.0 45.69579476729 0.005363280873503001 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.818027794209996 0.019128570606450002 0.0 -1.0 9.017729076132 0.05720530529008
23597 137.4770812988 30.90163040161 1.7684999704359998 0 46.165721213299996 0.011012734336339999 -1.0 0.0 -1.0 45.45391398425 0.011012734336339999 45.47944623433 0.056845224008609994 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.75260866295 0.08452527926318999 43.990192039499995 0.061851584795869996 8.890602501516 0.1854774001877
73770 210.482711792 24.17165374756 3.373399972916 1 46.72249482347 0.026152509504939997 -1.0 0.0 -1.0 0.0 -1.0 46.14156984779 0.026152509504939997 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.54046415846 0.05052947686405 9.249145198065 0.17090757512159999
36718 154.4811706543 46.91690826415999 1.855599999428 1 46.58200080415 0.00870191845674 -1.0 0.0 -1.0 45.870193575109994 0.00870191845674 46.078670486339995 0.009801319778066999 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.15275969295 0.045549560475160004 44.604326584679995 0.031311958207900004 9.399675859747 0.06900337150303
41568 161.5031738281 4.424385070801 0.9070000052452 0 46.139008746920005 0.003706608403085 -1.0 0.0 -1.0 45.427201517869996 0.003706608403085 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.32366118401 0.02595482114043 0.0 -1.0 8.679193493721 0.08564653768744002
90741 238.2796630859 31.28525924683 1.175899982452 1 46.32140245523 0.0029541947368270003 -1.0 0.0 -1.0 45.60959522619 0.0029541947368270003 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.5593773345 0.03602071977911 0.0 -1.0 8.777560580216 0.2629920494387
95649 247.46501159669998 32.85065460205 3.003999948502 1 46.99162756363 0.01789497772295 -1.0 0.0 -1.0 0.0 -1.0 46.41070258795 0.01789497772295 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.75692501778 0.033622497564369996 9.894859926251 0.07743961248111
94296 244.7475738525 30.896900177 0.8892999887466 1 45.959082378000005 0.00500501430739 -1.0 45.099993676020006 0.09041325500419001 45.24727514896 0.00500501430739 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.031164107449996 0.4220701936013 0.0 -1.0 0.0 -1.0 43.56857810389 0.02243757127695 0.0 -1.0 8.88060088004 0.06758809674256
44147 165.091217041 34.798748016359994 1.2918000221250001 1 46.541300879750004 0.0033252109008509996 -1.0 0.0 -1.0 45.82949365071 0.0033252109008509996 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.81065769274 0.014135683014870002 0.0 -1.0 9.043229963369 0.060579103847239996
99160 260.2899475098 29.958036422729997 1.677000045776 0 46.036999369899995 0.01701626656644 -1.0 0.0 -1.0 45.32519214086 0.01701626656644 45.455021697629995 0.06393320899180001 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.46730639269 0.05753252856485 43.79069065809 0.1179925157305 9.150340573431 0.214472711659
74067 210.95581054689998 47.375385284420005 1.714499950409 0 45.757149667840004 0.021352272807840002 -1.0 0.0 -1.0 45.04534243879001 0.021352272807840002 45.04058055801 0.1098832401516 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.19630021604 0.07310065533672999 43.920372676090004 0.07208707129804 8.516944577063 0.2802275130745
30881 146.7506103516 4.146019935608 1.6895999908450001 0 46.85102995495999 0.009881794500841999 -1.0 0.0 -1.0 46.13922272592 0.009881794500841999 45.9805362589 0.01555992169401 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.14152470736 0.01554996723576 44.86531126492 0.011147818600910001 9.254101061783 0.09832667764263
57928 186.2241973877 -2.432627916336 3.195300102234 0 46.85151418823 0.021399424186240003 -1.0 0.0 -1.0 0.0 -1.0 46.27058921255 0.021399424186240003 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.77865159094 0.03169655938629 9.495447017558 0.1036767074056
59376 188.2721862793 26.23110389709 1.5386999845500002 1 46.40937000927 0.006118405531129001 -1.0 0.0 -1.0 45.69756278023 0.006118405531129001 45.7667817068 0.02295571866822 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.93867880685001 0.03490634847921 43.815182634530004 0.09648841998044001 9.431968420649 0.1331911445157
81361 222.4741821289 13.93367958069 1.733899950981 1 46.42394271011 0.010687337447239998 -1.0 0.0 -1.0 45.71213548107001 0.010687337447239998 45.76486554224 0.02657599417928 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.89147180345 0.023335813871590002 44.40332763731 0.02291259047417 9.090576328016 0.1186513219647
66478 198.8938446045 67.52600860596 0.2157000005245 0 45.01282278794 0.005553009809457 -1.0 44.04621180125999 0.005553009809457 0.0 -1.0 0.0 -1.0 42.59615578174 0.01375057157819 41.19616546672 0.1444454835212 42.173610529840005 0.056884174159349994 40.95128047559 0.19546504659539998 41.394880313570006 0.019112047677650002 0.0 -1.0 0.0 -1.0 7.879296365901 0.1352845524955
96819 250.35470581049998 35.83898544312 1.4365999698640002 1 47.014297773850004 0.002177549302463 1.4901946627779998 0.0 -1.0 46.30249054481 0.002177549302463 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.31632586099 0.01198991869437 0.0 -1.0 9.494073152312 0.09778291594924
55247 182.1625213623 5.808097839355001 1.843600034714 0 45.95653493399 0.01710068301192 1068.466522514 0.0 -1.0 45.244727704940004 0.01710068301192 45.33821189325 0.08013845378475999 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.66105953507999 0.05304728542355999 43.94735452835 0.09088038703324001 9.726032639785 0.2142118860297
529 3.395006895065 0.5900430083275 2.0762999057769997 0 46.199211858839995 0.03744566947627 -1.0 0.0 -1.0 45.30252390814 0.08802085255705999 45.61828688316 0.03744566947627 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.93353088814 0.111917392543 44.12488644854 0.06724631737769 8.836485997079 0.1283150351236
96667 249.8589019775 45.45065689087 1.535099983215 0 46.388799435840006 0.007990618784621 -1.0 0.0 -1.0 45.67699220679 0.007990618784621 45.84110729821 0.02647011101698 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.8377094012 0.03483826393816 44.35399333759 0.05192209657395 8.941842296309 0.06886435599580999
23303 137.0559539795 7.165799140930001 2.3408000469209997 1 47.04602974142 0.013547185905620002 -1.0 0.0 -1.0 0.0 -1.0 46.46510476575 0.013547185905620002 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.71627380283 0.037560922320589996 9.322153239635 0.05478756602109
75152 212.68254089360002 14.133807182309999 1.170500040054 0 46.29257522879001 0.005366938665443 273.81114122580004 0.0 -1.0 45.58076799975 0.005366938665443 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.63207066611 0.03012042444343 0.0 -1.0 9.533894493743 0.09638444454359
82689 224.4780426025 33.60578536987 1.248100042343 1 46.33354603348 0.004093861972354 -1.0 0.0 -1.0 45.62173880444 0.004093861972354 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.63491339309 0.01356951621596 0.0 -1.0 8.60689543116 0.14878542391799998
37663 155.9515838623 11.46782302856 1.332999944687 1 46.180059038829995 0.005399893658723 -1.0 0.0 -1.0 45.468251809790004 0.005399893658723 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.665974757600004 0.01658788405662 0.0 -1.0 9.142098654089 0.1308382975299
61575 191.35986328119998 7.732091903687 0.281300008297 1 45.15061336629001 0.0063610371967330005 214.92557457869998 44.1840023796 0.0063610371967330005 0.0 -1.0 0.0 -1.0 42.178759667440005 0.1034059057102 41.09733415786 0.2291147719701 41.807829584640004 0.09739082821138 40.431445355790004 0.1362348249239 40.69477664304 0.129646667512 0.0 -1.0 0.0 -1.0 8.970483816173001 0.24424867287379998
51994 177.1271514893 47.218296051029995 0.6679000258446 1 45.89877747814 0.01040430188211 -1.0 44.932166491450005 0.01040430188211 45.23792947808 0.003571121065374 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.14159422042 0.06345912842179001 40.179595434899994 0.43731687694169996 42.80367466065 0.05682749408054 43.34622577026 0.014858158832419999 0.0 -1.0 8.820742629476 0.061401624880489995
71017 206.07107543950002 -1.953129053116 1.363399982452 1 46.365889375260004 0.004373725292044001 -1.0 0.0 -1.0 45.654082146209994 0.004373725292044001 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.58216814443 0.01997195357405 0.0 -1.0 9.285487227053 0.05066614320067
62515 192.74867248540002 2.966010093689 1.5257999897 0 46.474300825929994 0.005495804869877 -1.0 0.0 -1.0 45.76249359689 0.005495804869877 45.7867800066 0.032362929996199996 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.7277791709 0.02576937592084 44.36597845363 0.06896159722078 9.303392018489 0.3197571693447
26434 140.9377746582 10.733792304989999 2.186899900436 1 46.99929911129001 0.01025882231705 -1.0 0.0 -1.0 46.26047550770001 0.04368351203285999 46.41837413561 0.01025882231705 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.41504690139 0.1951158587779 44.37759245983 0.039433973283649996 9.415452578408 0.27923393542970004
37980 156.45037841799999 43.43573760986 1.604200005531 1 46.74097063779 0.004570839306378 -1.0 0.0 -1.0 46.02916340875 0.004570839306378 45.96163385163 0.042202479075800006 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.100545554140005 0.05659946948975 44.461852702209995 0.09042658260078 9.543427023887 0.1040064922666
56158 183.59176635740002 66.95209503174 4.638899803162 0 47.13928525032001 0.017455273744610002 -1.0 0.0 -1.0 0.0 -1.0 46.55836027464001 0.017455273744610002 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 45.704649526669996 0.02285319863575 10.49343771227 0.07116331639223
61686 191.51873779299999 -0.9477900266646999 1.739599943161 0 46.63757428395 0.0075569570295960006 -1.0 0.0 -1.0 45.925767054910004 0.0075569570295960006 45.930003622840005 0.018363321261060002 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.26887830731 0.01496957225899 44.672078847449995 0.02238880831936 9.588762584353 0.08763783964408
78395 217.8991546631 -2.3917920589449997 2.975699901581 1 46.40736187784 0.04207857074693 -1.0 0.0 -1.0 0.0 -1.0 45.82643690217 0.04207857074693 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.23586559063 0.09355019203619999 9.401114616534999 0.3675698906447
65997 198.1184387207 -3.3364388942720002 1.375599980354 0 46.28432164138 0.005278081790653 -1.0 0.0 -1.0 45.57251441233 0.005278081790653 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.62590816123 0.036476232683230005 0.0 -1.0 8.794887807379 0.1140374514759
71775 207.30778503419998 47.46381759644 0.9574000239372 1 46.384240295299996 0.003142418198788 -1.0 0.0 -1.0 45.67243306625999 0.003142418198788 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.7534504708 0.02233325253302 0.0 -1.0 8.997960948746 0.09619081090026
55785 183.036819458 -2.848961114883 1.3064999580380001 0 46.78493714514 0.0028818319856540003 -1.0 0.0 -1.0 46.073129916090004 0.0028818319856540003 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.01232754993 0.008339085536829001 0.0 -1.0 9.017651374296 0.08091525505813
53122 178.81898498540002 25.66646575928 1.8954000473019998 1 46.75431425463 0.01349105131548 -1.0 0.0 -1.0 46.04250702559 0.01349105131548 45.991677579119994 0.01607825184976 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.99589873446 0.02793016968541 44.70079277778 0.02368580336596 8.882124270502 0.09704682700650999
91179 239.0309143066 20.79235076904 3.914999961853 1 47.01338053304 0.02745874311038 -1.0 0.0 -1.0 0.0 -1.0 46.432455557370005 0.02745874311038 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.64871287742 0.07591755152955999 9.760010742299 0.2411934340188
31213 147.1876983643 9.382147789001 2.156800031662 0 46.29634700342 0.04200745404429 -1.0 0.0 -1.0 45.34004230362 0.06395023115175 45.715422027740004 0.04200745404429 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.69992805698 0.08833082635494 44.24809963856 0.1280294754509 9.008311063708 0.1294698591906
34193 150.93254089360002 20.28776550293 1.384299993515 1 46.40971194222 0.0032302649008609996 -1.0 0.0 -1.0 45.69790471318 0.0032302649008609996 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.77675730160999 0.021056123888990003 0.0 -1.0 9.064936677751 0.09006779626554
22263 135.59049987790002 24.58338165283 1.612900018692 1 46.547734564630005 0.0069690226126009995 -1.0 0.0 -1.0 45.83592733559 0.0069690226126009995 45.840622607700006 0.05344122296079001 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.89372999667 0.02075420162295 44.08677825920999 0.07892709200803 9.325511333424 0.04795616976691999
40474 160.0108337402 51.34655761719 0.9984999895096 1 46.03354081116 0.004079033050061 -1.0 0.0 -1.0 45.32173358212 0.004079033050061 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.39905019745 0.035073666960940005 0.0 -1.0 8.605876443135001 0.165987165938
93234 242.76641845700001 26.772510528559998 2.7857999801639997 1 46.99485746852 0.01555853356047 -1.0 0.0 -1.0 0.0 -1.0 46.41393249285 0.01555853356047 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.54455552884 0.05076583493246 9.67921126799 0.13474974880899998
47818 171.0092926025 27.38050079346 2.00519990921 1 46.962637184470005 0.009279761910665001 -1.0 0.0 -1.0 46.15795784293 0.010688664977860002 46.381712208790006 0.009279761910665001 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.19477199487 0.030624861066549998 44.65004972896 0.02644796696709 9.295439149461 0.13734742409450001
4810 28.573431015009998 1.173833012581 1.949000000954 0 46.412232654200004 0.03739484057952 -1.0 0.0 -1.0 45.52701508226 0.02157114989836 45.831307678520005 0.03739484057952 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.81764372959 0.05250768037095 0.0 -1.0 9.056392181378 0.2801680895655
41390 161.2679595947 18.63056373596 0.9466999769211 1 46.236092139840004 0.0027106725083389993 -1.0 0.0 -1.0 45.5242849108 0.0027106725083389993 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.482487387329996 0.024123157952939997 0.0 -1.0 8.973160383796001 0.05149622995759
88436 234.1725158691 32.19938278198 2.1756999492649998 0 46.116708183670006 0.03883016911212 -1.0 0.0 -1.0 44.93854869415999 0.17549993242589998 45.535783208000005 0.03883016911212 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.02637748915 0.051411172875490005 44.268433188690004 0.046964531392219996 8.407943124111 0.1156403281228
59599 188.58395385740002 33.7794418335 1.449699997902 0 45.96105178604999 0.01012898521239 21.523869607920002 0.0 -1.0 45.24924455701 0.01012898521239 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.42987187318 0.10570501776920001 0.0 -1.0 8.610731292651 0.3191480342573
100114 313.1346740723 -6.854335784912 1.501299977303 0 46.77696704281 0.002341635605909 -1.0 0.0 -1.0 46.06515981377 0.002341635605909 46.14873761602 0.03309545916645 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.04333725741 0.01158578350559 44.3008700027 0.058781979437419994 9.284577400259 0.06402309750657
60182 189.39363098139998 44.79215240479 0.46070000529290006 1 46.02045481326 0.0025792190894159996 -1.0 45.05384382658 0.0025792190894159996 45.36152419062 0.004655779087049 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.192411073369996 0.014914184779989998 41.90687605245 0.031017929736970002 42.71563757253 0.01201925207375 43.22208167486 0.01505705965531 0.0 -1.0 8.695229961962 0.02089799140118
18343 130.1134796143 17.64983940125 1.901600003242 0 46.085380581820004 0.041180691106489996 -1.0 0.0 -1.0 45.33152025019 0.03185151019249 45.504455606140006 0.041180691106489996 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.673914081140005 0.05995812081697 44.02054458192001 0.05101472847637001 8.697833614663 0.1245269905813
12547 120.20713806149999 34.82099151611 2.337500095367 1 46.971676283970005 0.01493150092932 -1.0 0.0 -1.0 0.0 -1.0 46.39075130829001 0.01493150092932 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.47581096605 0.06242687675892 9.864172347272 0.0944372708636
99037 259.6081237793 33.1480178833 3.057100057602 1 46.59311804885 0.03639076024383999 -1.0 0.0 -1.0 0.0 -1.0 46.01219307318 0.03639076024383999 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.374871595159995 0.03554704832586 9.17395425272 0.10403816232789999
29495 144.9120635986 22.754608154299998 1.6793999671939999 0 46.240542778149994 0.01341576372925 -1.0 0.0 -1.0 45.5287355491 0.01341576372925 45.84778195691 0.026456136099759997 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.66468217677 0.10093532535119999 44.275352564980004 0.03709138702514 8.43186258529 0.39525074434479995
96137 248.57083129880002 15.26267623901 1.872300028801 0 46.33955554357 0.0072153681715609996 -1.0 0.0 -1.0 45.62774831453 0.0072153681715609996 45.96892573474 0.0205763936663 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.4943579025 0.06795599930245 44.5194805791 0.02966455979651 9.022719786546 0.1751628479019
38277 156.9124908447 3.349881887436 1.139999985695 0 46.4118572684 0.001945892156325 -1.0 0.0 -1.0 45.70005003936 0.001945892156325 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.687391637370006 0.01826844831476 0.0 -1.0 9.25273956862 0.06877638031264999
21482 134.5415496826 2.343451976776 1.308699965477 0 46.5677390208 0.002547999621171 -1.0 0.0 -1.0 45.85593179176 0.002547999621171 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.75482312936 0.020466894855189998 0.0 -1.0 9.366563424195 0.047181952480009996
383 2.508517980576 0.7068330049515 1.212100028992 0 46.252837063470004 0.004962865588116001 -1.0 0.0 -1.0 45.54102983443 0.004962865588116001 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.55110793868 0.07067455277144 0.0 -1.0 9.123794917735 0.12117059547930001
83922 226.48168945310002 57.32404327393001 1.2462999820710001 0 46.101893538439995 0.01356550676956 -1.0 0.0 -1.0 45.3900863094 0.01356550676956 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.605720162189996 0.02915403286247 0.0 -1.0 9.241561611650999 0.1465223066119
57392 185.43823242189998 49.78391265869001 1.284999966621 1 46.38576636191 0.004234663351902 -1.0 0.0 -1.0 45.673959132869996 0.004234663351902 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.79508501242 0.012484175245969998 0.0 -1.0 8.784003054102 0.07195400946164
26350 140.8444824219 28.424047470090002 0.3183999955654 1 45.28111176865 0.002640269930829 -1.0 44.314500781970004 0.002640269930829 0.0 -1.0 0.0 -1.0 42.83296198206 0.07927827443381 41.68905911899 0.3588704494605 41.97798194626 0.01948964694162 40.921219327079996 0.1202007046773 40.75386483963 0.06264872101821 0.0 -1.0 0.0 -1.0 7.530850026615 0.11323019248019998
32550 149.0092926025 18.852296829220002 2.197400093079 1 47.35786394955999 0.0038691511245790007 -1.0 0.0 -1.0 46.3797277758 0.01854159512668 46.77693897387999 0.0038691511245790007 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.672936291199996 0.042263067899319995 44.948866576920004 0.024553029419380003 9.704274028753 0.029228194342319998
12610 120.3613586426 24.398895263670003 0.6597999930381999 1 45.671621795620005 0.06433906790411 -1.0 44.70501080894 0.06433906790411 45.06103578434 0.01078868711352 0.0 -1.0 0.0 -1.0 0.0 -1.0 43.069826029329995 0.09336596298606 41.98203876003 0.3267595889489 41.97779407205 0.1371368844483 43.103343303369996 0.02453030127613 0.0 -1.0 8.880796755531 0.2322750635356
24885 139.1454925537 16.879484176640002 1.640599966049 1 47.086624808290004 0.002500505474703 5.0132129308060005 0.0 -1.0 46.37481757925 0.002500505474703 46.118584323170005 0.022760535076609998 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.04494152639 0.036228940028379994 44.09940224782 0.1402694107705 9.237085845982 0.7773059017044001
98997 259.3994140625 30.674995422359995 0.8234000205994 0 45.70608984821 0.004745629491619 -1.0 44.733941633629996 0.047133717079559996 44.99428261917 0.004745629491619 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 41.56963290121 0.5269738594062999 41.73317948731 0.42895412373400005 42.77123946664 0.054636248073769995 0.0 -1.0 7.638046562422 1.560152663639
82234 223.75862121580002 16.73701477051 1.200999975204 1 46.69487509153 0.001669461333414 -1.0 0.0 -1.0 45.98306786248 0.001669461333414 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 0.0 -1.0 44.127364676599996 0.009150750505323999 0.0 -1.0 9.402574007473 0.06849874807299
